project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days,delay_status
LA-00183,Railway,Uttar Pradesh,Varanasi,5.0,20,42.72,68.28,60.69,0,1,1,52.16,50.18,75.75,64.75,Rehabilitation,252,435,0
LA-00184,Highway,Maharashtra,Nagpur,8.81,80,72.46,66.71,68.67,1,2,0,36.16,47.68,70.62,48.42,Valuation,531,548,0
LA-00185,Industrial,Madhya Pradesh,Jabalpur,6.19,44,69.44,68.11,61.05,0,1,1,69.89,60.0,74.85,67.11,Possession,295,486,1
LA-00186,Irrigation,Uttar Pradesh,Prayagraj,10.91,95,92.65,45.01,39.62,1,2,1,26.35,94.4,87.62,43.16,Possession,606,614,1
LA-00187,Irrigation,Telangana,Khammam,22.83,90,72.42,86.02,39.58,0,2,0,87.53,58.96,55.79,65.68,Compensation,335,498,0
LA-00188,Irrigation,Uttar Pradesh,Agra,27.74,172,100.0,60.6,54.56,7,2,5,54.09,79.91,30.47,57.91,Compensation,597,665,1
LA-00189,Irrigation,Madhya Pradesh,Indore,18.56,82,98.29,58.89,67.51,4,4,1,73.71,73.94,99.18,70.42,Valuation,351,507,0
LA-00190,Irrigation,Maharashtra,Thane,5.0,159,81.81,63.07,28.55,0,0,5,53.7,61.27,82.09,69.2,Valuation,485,579,1
LA-00191,Railway,Madhya Pradesh,Gwalior,5.0,84,95.14,59.01,27.8,2,1,2,96.13,43.84,65.47,64.12,Compensation,368,632,0
LA-00192,Power,Karnataka,Bengaluru,5.0,43,100.0,70.99,80.91,0,3,0,45.4,75.26,76.26,75.96,Valuation,355,495,1
LA-00193,Irrigation,Madhya Pradesh,Jabalpur,18.05,159,73.76,100.0,18.72,3,1,3,68.55,79.02,66.5,61.97,Valuation,586,631,1
LA-00194,Irrigation,Gujarat,Kutch,5.0,149,84.13,52.73,63.31,3,0,2,60.43,77.45,70.41,53.18,Valuation,428,507,0
LA-00195,Irrigation,Gujarat,Ahmedabad,5.0,4,76.96,58.96,100.0,0,1,0,100.0,72.35,64.12,83.15,Possession,236,517,0
LA-00196,Irrigation,Rajasthan,Udaipur,41.21,83,94.26,80.34,59.13,3,4,0,59.46,54.22,68.12,74.25,Notification,380,525,0
LA-00197,Highway,Karnataka,Belagavi,8.82,35,69.48,98.53,71.24,2,1,2,80.17,49.71,59.63,76.09,Rehabilitation,460,600,0
LA-00198,Industrial,Tamil Nadu,Coimbatore,6.07,59,72.8,82.67,48.64,0,0,2,100.0,29.77,71.44,65.02,Notification,417,469,0
LA-00199,Irrigation,Uttar Pradesh,Lucknow,5.0,139,76.07,74.43,91.16,5,2,6,35.23,63.99,74.17,82.94,Notification,491,545,1
LA-00200,Industrial,Uttar Pradesh,Lucknow,5.48,70,72.55,44.57,61.84,0,2,2,32.2,34.37,56.77,67.17,Possession,345,471,1
LA-00201,Power,Gujarat,Surat,8.36,78,79.13,15.74,69.64,4,3,2,71.6,24.03,93.75,59.5,Valuation,462,571,1
LA-00202,Urban Development,Karnataka,Bengaluru,8.08,60,91.49,64.05,58.58,1,1,1,83.67,53.76,69.83,72.79,Valuation,395,608,0
LA-00203,Highway,Telangana,Khammam,6.83,28,55.75,100.0,60.48,0,4,1,82.48,68.22,80.1,61.96,Possession,191,446,0
LA-00204,Urban Development,Madhya Pradesh,Ujjain,5.0,80,67.35,79.88,1.2,0,4,1,39.44,45.48,70.82,51.44,Rehabilitation,449,601,1
LA-00205,Industrial,Uttar Pradesh,Agra,5.0,60,100.0,69.19,69.37,3,2,1,23.49,96.7,63.75,77.82,Possession,184,521,1
LA-00206,Industrial,Karnataka,Mangaluru,12.92,8,78.55,11.91,77.01,1,4,0,61.73,77.43,29.3,44.3,Possession,441,457,0
LA-00207,Highway,Maharashtra,Nashik,7.04,100,82.95,30.09,39.33,1,0,1,82.31,66.06,34.11,41.17,Valuation,302,481,0
LA-00208,Irrigation,Maharashtra,Nashik,7.67,131,94.54,54.42,68.47,4,3,1,49.02,71.71,59.8,55.69,Valuation,693,624,1
LA-00209,Railway,Maharashtra,Nashik,5.27,14,61.44,84.07,35.24,3,0,0,21.65,68.89,38.58,53.8,Notification,389,529,1
LA-00210,Industrial,Uttar Pradesh,Prayagraj,18.22,14,62.43,90.93,80.72,0,4,1,82.49,56.22,77.6,92.78,Rehabilitation,112,460,0
LA-00211,Irrigation,Gujarat,Surat,35.12,158,66.88,70.55,62.96,2,2,4,22.03,80.99,80.47,58.65,Compensation,560,599,1
LA-00212,Power,Karnataka,Belagavi,16.21,65,78.55,56.55,68.91,1,3,0,18.19,57.08,71.42,68.47,Notification,319,450,0
LA-00213,Power,Madhya Pradesh,Jabalpur,5.0,84,67.67,61.91,48.9,4,3,2,25.62,89.6,86.97,61.08,Possession,392,616,1
LA-00214,Power,Madhya Pradesh,Gwalior,14.55,136,70.24,62.54,100.0,4,0,3,57.5,55.31,90.25,88.46,Notification,404,524,0
LA-00215,Urban Development,Madhya Pradesh,Bhopal,8.02,57,47.72,25.39,68.99,1,3,1,46.52,79.04,82.24,38.02,Compensation,325,452,1
LA-00216,Railway,Maharashtra,Pune,24.47,77,69.75,72.48,50.23,2,2,3,62.3,56.13,50.97,65.68,Valuation,327,484,0
LA-00217,Irrigation,Karnataka,Belagavi,8.05,97,83.49,95.68,92.49,2,4,1,73.06,44.11,75.14,79.66,Notification,370,564,0
LA-00218,Industrial,Karnataka,Belagavi,5.0,20,89.48,79.44,44.57,0,3,0,95.2,78.79,85.63,58.13,Compensation,360,482,1
LA-00219,Urban Development,Uttar Pradesh,Varanasi,12.84,97,89.18,68.61,37.89,1,1,0,85.39,95.17,63.62,55.1,Notification,562,552,0
LA-00220,Urban Development,Gujarat,Vadodara,10.3,19,90.99,68.94,51.88,2,5,1,64.03,86.9,72.29,67.59,Compensation,307,589,0
LA-00221,Urban Development,Karnataka,Bengaluru,9.94,108,76.29,68.85,73.03,3,0,2,54.45,57.25,81.8,62.44,Notification,416,655,0
LA-00222,Railway,Gujarat,Rajkot,5.0,45,63.66,74.44,65.71,1,3,0,60.14,85.17,84.56,64.9,Possession,310,444,1
LA-00223,Highway,Rajasthan,Udaipur,5.64,69,90.33,72.73,91.01,3,2,1,59.72,67.84,72.85,76.7,Possession,451,608,0
LA-00224,Power,Uttar Pradesh,Agra,15.64,36,100.0,55.33,49.26,1,5,0,38.98,90.97,71.01,57.63,Valuation,187,564,0
LA-00225,Urban Development,Telangana,Karimnagar,28.05,85,89.42,58.55,34.17,1,3,2,69.95,78.46,48.03,39.86,Notification,389,358,0
LA-00226,Industrial,Tamil Nadu,Salem,22.45,86,100.0,66.78,33.76,3,1,1,66.77,64.55,53.61,76.74,Compensation,409,512,0
LA-00227,Irrigation,Maharashtra,Nashik,5.0,150,63.45,70.71,78.35,2,4,2,20.85,44.52,55.8,69.38,Compensation,385,619,1
LA-00228,Industrial,Uttar Pradesh,Agra,5.0,72,82.13,89.03,75.59,2,2,2,55.42,64.04,67.79,80.44,Rehabilitation,476,511,1
LA-00229,Urban Development,Gujarat,Vadodara,10.25,98,79.38,69.24,100.0,1,1,0,88.42,68.75,65.08,83.83,Notification,168,549,0
LA-00230,Irrigation,Karnataka,Hubballi,7.38,150,78.33,46.22,62.9,5,5,2,34.89,77.47,100.0,78.63,Notification,319,589,1
LA-00231,Industrial,Gujarat,Kutch,5.0,89,52.55,95.62,49.36,2,3,0,77.33,44.34,65.45,76.25,Rehabilitation,391,572,0
LA-00232,Industrial,Gujarat,Surat,7.5,127,72.43,4.5,46.01,3,3,1,89.01,67.32,54.08,43.09,Possession,350,445,1
LA-00233,Irrigation,Uttar Pradesh,Varanasi,5.0,109,86.62,68.85,33.3,2,2,2,43.01,40.22,75.4,55.12,Notification,415,558,0
LA-00234,Railway,Karnataka,Mangaluru,18.65,85,74.87,53.09,63.69,2,4,0,58.5,72.82,70.91,74.94,Valuation,293,486,0
LA-00235,Irrigation,Uttar Pradesh,Varanasi,5.0,79,89.66,67.17,89.66,1,2,0,72.74,15.5,100.0,87.3,Notification,424,513,1
LA-00236,Highway,Madhya Pradesh,Bhopal,15.78,76,82.57,49.07,45.76,3,1,1,27.24,53.79,70.8,63.14,Compensation,629,699,1
LA-00237,Urban Development,Gujarat,Kutch,5.0,95,66.42,89.36,85.86,3,2,0,92.97,52.56,98.97,88.67,Rehabilitation,281,580,0
LA-00238,Highway,Madhya Pradesh,Indore,6.69,66,61.57,94.18,49.45,1,3,1,49.63,75.56,53.87,65.57,Rehabilitation,262,580,1
LA-00239,Highway,Rajasthan,Udaipur,17.29,73,100.0,95.85,100.0,2,2,1,67.33,89.93,30.56,95.92,Compensation,299,595,0
LA-00240,Urban Development,Karnataka,Belagavi,19.77,80,67.9,42.15,92.23,1,2,4,100.0,91.99,89.06,78.34,Rehabilitation,360,547,0
LA-00241,Industrial,Madhya Pradesh,Gwalior,6.69,91,66.85,65.29,43.33,3,2,2,86.86,75.79,30.03,47.3,Possession,527,595,0
LA-00242,Railway,Telangana,Warangal,27.35,106,72.3,100.0,77.79,2,1,0,43.95,63.51,75.63,91.38,Possession,276,454,0
LA-00243,Urban Development,Rajasthan,Jaipur,5.0,61,90.46,44.52,87.07,1,4,1,71.71,83.75,72.33,72.77,Compensation,428,526,0
LA-00244,Industrial,Tamil Nadu,Tiruchirappalli,8.6,71,50.81,100.0,36.84,3,3,5,35.23,59.19,100.0,58.46,Compensation,527,632,1
LA-00245,Highway,Karnataka,Hubballi,24.69,76,77.75,33.97,49.39,3,1,2,14.25,82.19,70.35,46.55,Possession,417,525,1
LA-00246,Urban Development,Uttar Pradesh,Kanpur,5.0,82,81.85,76.13,64.07,1,3,4,43.37,66.91,76.02,80.26,Rehabilitation,306,446,1
LA-00247,Urban Development,Uttar Pradesh,Agra,7.92,60,86.36,70.82,47.82,3,2,1,59.36,65.7,63.77,70.59,Compensation,259,461,0
LA-00248,Urban Development,Telangana,Karimnagar,11.04,84,91.7,71.51,41.45,2,3,2,65.92,48.09,56.77,49.22,Compensation,338,508,1
LA-00249,Railway,Madhya Pradesh,Ujjain,5.94,76,80.54,71.96,73.59,0,4,3,80.25,54.15,58.14,68.31,Rehabilitation,471,521,0
LA-00250,Railway,Telangana,Hyderabad,8.16,115,58.0,67.96,85.78,4,2,2,30.67,76.39,68.34,66.4,Compensation,541,616,0
LA-00251,Power,Uttar Pradesh,Varanasi,5.0,51,58.47,75.12,94.11,1,2,0,36.02,77.2,74.08,66.0,Rehabilitation,390,408,0
LA-00252,Power,Rajasthan,Udaipur,5.0,47,77.3,81.12,50.99,1,2,0,15.68,59.43,72.69,66.59,Notification,540,633,1
LA-00253,Railway,Tamil Nadu,Chennai,13.19,88,90.92,62.12,46.97,0,1,0,79.46,68.61,28.07,54.79,Rehabilitation,380,521,0
LA-00254,Highway,Uttar Pradesh,Lucknow,8.46,107,94.28,100.0,75.14,3,2,3,34.66,62.86,64.59,80.65,Valuation,378,603,0
LA-00255,Industrial,Rajasthan,Jaipur,5.0,51,70.07,40.34,46.01,0,2,0,32.79,77.22,75.2,44.48,Rehabilitation,410,547,0
LA-00256,Irrigation,Tamil Nadu,Tiruchirappalli,5.0,15,90.31,95.82,100.0,1,1,0,31.21,81.98,80.98,67.69,Rehabilitation,279,516,0
LA-00257,Power,Maharashtra,Nagpur,5.0,137,67.71,88.21,98.62,3,4,4,70.96,65.42,54.67,74.57,Possession,322,502,1
LA-00258,Industrial,Tamil Nadu,Salem,8.59,72,100.0,50.31,54.07,0,2,0,75.71,69.86,89.52,70.27,Possession,358,502,0
LA-00259,Highway,Maharashtra,Nashik,5.0,44,47.14,80.74,90.96,2,1,0,55.6,86.24,57.96,75.06,Compensation,266,485,1
LA-00260,Railway,Maharashtra,Aurangabad,15.36,11,68.46,63.41,100.0,0,6,1,53.4,23.98,40.62,62.98,Notification,247,360,1
LA-00261,Power,Maharashtra,Aurangabad,5.0,77,73.99,63.45,10.67,3,2,0,28.93,65.77,95.95,46.0,Valuation,413,503,0
LA-00262,Power,Karnataka,Bengaluru,7.5,106,68.53,58.27,50.37,1,3,2,38.19,100.0,63.61,44.83,Notification,455,650,1
LA-00263,Irrigation,Gujarat,Rajkot,8.95,113,45.82,76.23,37.87,3,3,1,50.46,52.72,85.77,52.05,Compensation,448,592,1
LA-00264,Irrigation,Telangana,Warangal,5.0,1,91.23,66.59,11.06,0,0,1,25.04,59.57,77.53,51.91,Valuation,196,298,1
LA-00265,Urban Development,Telangana,Khammam,13.52,76,55.05,100.0,71.04,1,4,0,26.23,47.27,66.34,68.16,Valuation,497,550,0
LA-00266,Railway,Rajasthan,Jaipur,7.26,96,92.05,71.72,51.08,2,3,2,47.23,75.71,91.32,76.13,Possession,416,532,0
LA-00267,Industrial,Madhya Pradesh,Gwalior,5.0,58,71.01,90.43,55.67,0,1,1,100.0,99.63,62.68,78.46,Possession,412,517,0
LA-00268,Railway,Madhya Pradesh,Gwalior,9.31,33,34.96,65.46,60.88,2,1,0,63.25,82.57,79.08,66.23,Compensation,180,428,0
LA-00269,Industrial,Karnataka,Bengaluru,5.0,114,78.33,42.21,55.57,0,6,1,73.0,67.43,72.14,64.27,Rehabilitation,395,450,0
LA-00270,Irrigation,Rajasthan,Jaipur,40.79,102,49.59,100.0,74.32,1,3,1,48.19,94.56,71.36,81.06,Rehabilitation,426,545,0
LA-00271,Irrigation,Karnataka,Belagavi,10.16,70,100.0,74.61,54.17,1,1,0,68.1,48.4,34.77,59.99,Compensation,277,517,0
LA-00272,Industrial,Karnataka,Mysuru,16.75,52,98.69,62.36,97.13,0,3,0,100.0,63.33,74.04,89.65,Rehabilitation,204,468,1
LA-00273,Industrial,Maharashtra,Nashik,10.25,69,79.93,79.18,59.86,0,3,2,57.51,85.97,70.68,74.25,Rehabilitation,506,596,1
LA-00274,Urban Development,Tamil Nadu,Tiruchirappalli,5.0,33,57.87,68.3,67.82,0,5,1,100.0,58.89,56.67,76.52,Compensation,352,478,0
LA-00275,Power,Karnataka,Bengaluru,21.47,121,72.57,80.86,65.65,3,4,2,91.65,65.87,40.85,68.47,Rehabilitation,415,621,0
LA-00276,Irrigation,Gujarat,Kutch,7.32,79,52.86,60.25,32.4,2,3,2,76.65,82.33,73.23,65.95,Notification,356,543,0
LA-00277,Urban Development,Uttar Pradesh,Agra,5.0,42,48.82,42.57,59.36,0,2,1,94.17,73.71,72.52,56.43,Valuation,413,450,0
LA-00278,Urban Development,Tamil Nadu,Coimbatore,7.24,81,67.73,63.14,18.11,4,2,2,83.37,73.98,76.51,57.92,Valuation,457,539,1
LA-00279,Urban Development,Karnataka,Mysuru,5.22,153,64.96,57.92,54.14,5,3,3,30.84,74.77,52.13,53.07,Notification,254,510,1
LA-00280,Power,Gujarat,Rajkot,8.69,24,77.55,24.61,59.4,0,2,2,38.34,74.78,70.53,56.07,Rehabilitation,198,409,0
LA-00281,Highway,Tamil Nadu,Coimbatore,5.0,203,71.36,73.67,51.35,6,2,5,45.2,100.0,26.97,52.72,Notification,599,533,1
LA-00282,Irrigation,Tamil Nadu,Salem,10.53,222,73.61,80.2,49.71,8,3,2,67.09,63.24,26.16,65.47,Valuation,483,630,0
LA-00283,Railway,Rajasthan,Ajmer,32.05,135,66.96,64.41,100.0,0,3,3,37.29,71.69,62.44,55.87,Compensation,387,626,0
LA-00284,Urban Development,Karnataka,Mysuru,5.0,3,72.03,68.81,92.8,0,1,0,15.15,76.31,53.68,78.75,Compensation,46,401,0
LA-00285,Industrial,Karnataka,Hubballi,19.98,149,72.31,34.12,51.53,0,2,1,45.6,55.29,73.75,55.62,Notification,496,480,0
LA-00286,Industrial,Maharashtra,Nashik,10.02,86,60.73,36.97,54.16,3,2,2,83.56,73.5,89.81,57.56,Valuation,623,614,1
LA-00287,Power,Telangana,Khammam,7.61,128,76.81,19.55,60.66,1,3,4,85.44,34.95,51.28,63.82,Compensation,371,542,0
LA-00288,Highway,Telangana,Hyderabad,36.33,142,79.39,34.95,45.06,2,1,2,76.14,71.33,71.85,37.85,Compensation,645,677,1
LA-00289,Urban Development,Maharashtra,Aurangabad,39.27,148,72.05,65.95,57.57,5,1,0,50.31,70.73,70.46,56.95,Compensation,580,675,1
LA-00290,Power,Karnataka,Mangaluru,11.97,183,67.9,43.2,59.23,5,2,1,100.0,85.9,82.35,48.88,Rehabilitation,479,644,0
LA-00291,Power,Tamil Nadu,Chennai,16.62,144,79.6,49.27,45.73,2,4,2,100.0,48.03,79.34,71.79,Valuation,506,570,0
LA-00292,Industrial,Gujarat,Kutch,5.0,46,60.54,41.29,51.25,2,2,1,14.22,57.03,84.23,51.99,Possession,444,559,1
LA-00293,Irrigation,Madhya Pradesh,Indore,5.73,82,96.22,39.87,20.76,1,2,0,45.91,85.25,39.49,50.0,Rehabilitation,546,556,1
LA-00294,Power,Karnataka,Belagavi,5.56,134,87.63,25.18,64.12,6,4,0,80.69,41.13,70.89,67.19,Notification,641,583,0
LA-00295,Railway,Gujarat,Ahmedabad,5.0,26,72.2,80.69,78.58,1,2,2,63.39,59.11,67.43,74.64,Compensation,332,452,0
LA-00296,Industrial,Maharashtra,Pune,5.0,87,77.31,84.91,66.06,3,0,1,56.1,50.58,82.71,75.29,Valuation,296,576,1
LA-00297,Urban Development,Rajasthan,Udaipur,5.0,123,100.0,52.78,75.75,2,2,2,42.56,77.25,47.81,62.85,Rehabilitation,458,493,1
LA-00298,Irrigation,Telangana,Khammam,14.32,100,68.69,100.0,64.77,1,4,0,40.75,45.06,69.7,76.77,Valuation,359,558,0
LA-00299,Industrial,Maharashtra,Aurangabad,5.53,12,99.94,87.3,53.24,0,0,0,45.22,82.49,78.07,70.01,Possession,298,405,0
LA-00300,Industrial,Karnataka,Bengaluru,14.84,28,47.87,62.73,100.0,0,2,1,77.07,29.55,100.0,71.91,Compensation,434,420,0
LA-00301,Railway,Uttar Pradesh,Varanasi,7.04,44,85.09,93.34,63.49,0,0,0,90.69,87.63,82.05,80.73,Valuation,76,362,0
LA-00302,Irrigation,Maharashtra,Nagpur,5.46,51,59.35,100.0,100.0,1,0,1,32.11,99.64,60.93,82.34,Possession,173,396,0
LA-00303,Power,Tamil Nadu,Chennai,5.97,138,98.39,69.35,62.08,3,2,3,100.0,88.88,69.62,84.32,Rehabilitation,338,420,0
LA-00304,Irrigation,Madhya Pradesh,Indore,5.0,48,86.46,80.75,78.13,0,1,1,19.34,88.13,29.88,60.76,Rehabilitation,424,521,1
LA-00305,Highway,Madhya Pradesh,Ujjain,22.95,132,75.32,76.17,50.79,4,0,2,63.35,100.0,56.19,62.89,Notification,331,562,1
LA-00306,Highway,Tamil Nadu,Coimbatore,15.31,93,81.16,88.4,86.42,2,6,1,45.74,55.68,63.76,71.94,Valuation,238,522,1
LA-00307,Urban Development,Madhya Pradesh,Indore,8.17,114,100.0,56.17,82.95,0,3,4,34.08,67.89,87.56,75.4,Possession,239,536,1
LA-00308,Railway,Madhya Pradesh,Bhopal,5.61,139,79.89,96.36,34.12,2,4,0,49.36,62.23,62.22,77.51,Compensation,329,565,1
LA-00309,Railway,Gujarat,Rajkot,5.0,43,100.0,49.24,34.22,1,1,1,77.63,100.0,42.19,39.69,Valuation,433,398,0
LA-00310,Railway,Karnataka,Mysuru,12.76,3,98.1,30.41,60.74,0,4,2,51.18,58.8,76.44,60.2,Notification,405,517,0
LA-00311,Power,Gujarat,Surat,5.0,95,100.0,69.27,63.95,3,2,0,97.63,31.33,74.69,70.32,Notification,284,560,0
LA-00312,Irrigation,Madhya Pradesh,Ujjain,5.0,72,83.21,61.25,68.0,1,2,2,70.55,66.03,78.85,68.77,Compensation,239,433,1
LA-00313,Highway,Rajasthan,Kota,11.68,45,53.91,36.63,59.25,1,1,1,35.6,78.35,61.01,49.0,Notification,569,580,0
LA-00314,Railway,Telangana,Khammam,5.0,41,70.16,24.94,71.39,0,1,0,53.45,87.4,48.72,61.47,Notification,340,431,0
LA-00315,Power,Maharashtra,Aurangabad,24.78,48,68.41,62.59,60.64,0,2,1,51.7,100.0,75.37,54.08,Rehabilitation,402,431,0
LA-00316,Irrigation,Maharashtra,Aurangabad,13.5,46,72.35,84.06,100.0,2,4,2,54.53,39.86,38.6,68.46,Possession,382,446,0
LA-00317,Railway,Gujarat,Kutch,17.33,79,99.57,79.83,37.09,2,1,2,94.19,13.93,76.11,68.78,Compensation,347,526,1
LA-00318,Industrial,Gujarat,Ahmedabad,9.27,103,78.19,61.02,68.45,3,4,0,73.85,54.78,60.48,63.73,Rehabilitation,210,495,0
LA-00319,Industrial,Telangana,Hyderabad,7.89,62,51.15,53.64,72.61,2,2,0,73.96,65.2,72.19,78.09,Rehabilitation,445,500,0
LA-00320,Power,Uttar Pradesh,Lucknow,5.64,75,90.02,99.5,59.74,0,4,2,65.24,93.78,45.13,74.62,Notification,202,419,0
LA-00321,Irrigation,Rajasthan,Jaipur,5.87,88,73.41,39.13,99.07,3,1,2,62.48,45.18,63.02,72.55,Valuation,364,452,0
LA-00322,Irrigation,Tamil Nadu,Salem,5.0,73,49.07,53.81,68.13,5,6,0,41.11,72.07,27.19,53.04,Possession,470,584,1
LA-00323,Urban Development,Karnataka,Belagavi,24.82,118,81.96,47.3,45.86,0,1,0,42.07,62.48,63.9,48.4,Possession,417,533,0
LA-00324,Urban Development,Telangana,Hyderabad,6.73,39,66.62,50.43,100.0,2,2,1,73.27,49.27,47.15,82.95,Notification,346,496,0
LA-00325,Power,Madhya Pradesh,Gwalior,5.34,4,46.14,73.69,54.16,0,2,1,18.5,70.88,68.48,55.9,Rehabilitation,353,475,1
LA-00326,Railway,Telangana,Nizamabad,7.89,65,82.56,84.3,62.88,0,2,0,60.39,70.87,83.94,75.41,Rehabilitation,245,434,0
LA-00327,Industrial,Telangana,Hyderabad,5.0,38,98.25,67.06,15.16,0,2,0,26.41,81.69,89.26,59.24,Compensation,381,486,0
LA-00328,Industrial,Tamil Nadu,Madurai,23.75,145,76.62,100.0,82.92,4,2,4,73.64,89.73,95.3,90.58,Compensation,379,573,0
LA-00329,Railway,Uttar Pradesh,Lucknow,77.35,116,48.92,62.14,29.5,2,0,1,24.18,57.88,66.77,52.52,Notification,427,555,0
LA-00330,Highway,Maharashtra,Aurangabad,5.0,79,100.0,88.16,73.82,4,5,1,59.94,67.77,50.26,82.29,Notification,419,602,0
LA-00331,Power,Tamil Nadu,Coimbatore,6.05,60,78.18,43.28,30.47,1,3,1,77.14,78.75,79.95,73.25,Possession,413,442,1
LA-00332,Highway,Tamil Nadu,Chennai,5.0,1,100.0,52.72,61.22,0,2,0,38.15,81.9,100.0,48.66,Rehabilitation,319,426,0
LA-00333,Irrigation,Telangana,Hyderabad,7.38,54,100.0,100.0,44.91,0,3,0,73.37,64.54,62.16,77.34,Compensation,190,435,0
LA-00334,Urban Development,Karnataka,Hubballi,5.0,1,91.57,68.38,61.35,1,0,0,52.79,41.97,77.98,69.66,Notification,524,422,0
LA-00335,Urban Development,Madhya Pradesh,Bhopal,5.0,42,78.55,35.48,64.49,0,4,2,100.0,82.05,76.32,50.58,Rehabilitation,316,470,0
LA-00336,Railway,Maharashtra,Nagpur,5.8,16,70.26,43.05,44.23,0,3,0,73.22,53.33,73.25,50.02,Possession,471,373,0
LA-00337,Irrigation,Maharashtra,Nagpur,5.0,76,81.92,53.22,50.27,0,3,0,41.71,60.01,69.88,59.62,Possession,524,611,1
LA-00338,Railway,Telangana,Khammam,5.0,37,62.86,27.8,93.47,0,4,0,43.52,91.27,62.63,62.19,Possession,417,514,0
LA-00339,Urban Development,Gujarat,Kutch,7.51,28,76.86,48.51,46.79,0,5,0,80.48,59.41,46.58,53.32,Compensation,543,527,0
LA-00340,Highway,Rajasthan,Kota,17.58,62,73.89,90.2,34.7,1,4,1,35.55,35.9,90.1,64.75,Compensation,370,538,1
LA-00341,Irrigation,Tamil Nadu,Chennai,5.03,74,74.82,100.0,57.6,0,5,0,50.82,53.64,100.0,91.64,Valuation,379,538,1
LA-00342,Railway,Telangana,Hyderabad,5.0,63,66.58,44.92,51.79,0,5,0,26.34,100.0,83.84,49.06,Valuation,437,482,1
LA-00343,Power,Gujarat,Ahmedabad,6.5,101,78.89,71.54,77.04,5,3,3,94.05,87.61,100.0,82.8,Possession,325,550,1
LA-00344,Railway,Telangana,Karimnagar,27.31,41,68.96,80.02,42.39,0,3,0,98.53,92.48,83.79,67.1,Rehabilitation,244,520,1
LA-00345,Irrigation,Rajasthan,Kota,5.0,110,97.01,42.63,71.23,3,0,4,85.37,36.93,81.99,70.63,Compensation,183,501,1
LA-00346,Power,Tamil Nadu,Tiruchirappalli,21.62,128,99.33,86.01,100.0,3,2,1,73.41,64.87,100.0,94.01,Possession,314,691,0
LA-00347,Highway,Gujarat,Surat,64.63,144,63.08,41.86,59.16,2,3,2,56.94,48.41,72.94,67.67,Valuation,493,546,1
LA-00348,Urban Development,Gujarat,Ahmedabad,5.52,97,89.83,60.7,55.69,0,5,0,52.84,34.95,83.04,51.55,Compensation,310,455,1
LA-00349,Industrial,Telangana,Karimnagar,5.0,93,78.58,36.38,70.81,2,4,1,71.42,91.35,56.05,54.41,Possession,427,502,0
LA-00350,Industrial,Telangana,Nizamabad,5.0,75,64.71,72.48,100.0,0,4,1,50.65,81.74,56.35,70.31,Valuation,381,454,0
LA-00351,Urban Development,Maharashtra,Nagpur,5.0,171,73.19,29.5,67.48,9,4,4,60.8,100.0,63.2,46.87,Rehabilitation,543,642,1
LA-00352,Highway,Karnataka,Mangaluru,25.64,27,49.78,100.0,100.0,0,1,1,33.1,67.83,51.3,88.63,Rehabilitation,371,499,0
LA-00353,Urban Development,Karnataka,Bengaluru,9.53,94,68.8,54.5,42.07,1,0,1,37.61,81.98,58.68,50.07,Valuation,254,516,0
LA-00354,Industrial,Gujarat,Ahmedabad,5.0,119,93.91,78.73,72.83,6,1,6,65.87,59.66,64.15,74.59,Valuation,250,624,1
LA-00355,Irrigation,Madhya Pradesh,Bhopal,15.24,78,100.0,55.92,40.8,3,0,0,58.39,100.0,69.3,70.37,Compensation,439,480,0
LA-00356,Irrigation,Tamil Nadu,Chennai,7.3,16,74.09,66.88,62.56,0,2,0,28.19,82.08,61.78,62.81,Notification,97,491,0
LA-00357,Industrial,Telangana,Warangal,7.15,74,65.67,60.99,41.83,2,2,1,33.2,64.98,56.08,51.74,Valuation,496,530,1
LA-00358,Industrial,Madhya Pradesh,Ujjain,19.54,225,90.32,100.0,94.7,5,2,3,65.8,74.03,93.84,83.27,Possession,261,695,0
LA-00359,Power,Tamil Nadu,Chennai,9.44,70,57.74,100.0,47.29,2,4,2,75.93,100.0,62.0,78.18,Rehabilitation,388,528,1
LA-00360,Power,Gujarat,Vadodara,5.62,62,83.34,78.78,82.33,1,2,3,90.79,69.56,84.69,74.75,Notification,362,556,0
LA-00361,Industrial,Maharashtra,Nagpur,17.15,94,74.14,78.0,100.0,4,0,0,17.68,50.07,15.44,69.7,Possession,253,461,0
LA-00362,Industrial,Telangana,Karimnagar,5.0,77,53.81,79.23,43.66,1,3,3,49.18,73.88,83.97,57.08,Compensation,432,578,0
LA-00363,Highway,Telangana,Hyderabad,5.0,28,95.81,51.09,45.93,0,2,0,72.9,44.38,49.27,76.14,Compensation,254,415,0
LA-00364,Railway,Uttar Pradesh,Agra,12.15,101,92.24,95.78,39.57,5,6,1,92.77,66.87,63.92,68.14,Notification,517,655,1
LA-00365,Industrial,Maharashtra,Nashik,7.52,1,75.9,62.55,74.82,0,3,0,34.25,75.96,99.75,68.09,Rehabilitation,282,496,0
LA-00366,Urban Development,Telangana,Khammam,13.88,165,100.0,74.34,53.78,4,3,2,31.75,77.37,88.29,64.5,Notification,194,507,1
